@relation data_159

@attribute idno numeric
@attribute y numeric
@attribute w numeric
@attribute x1 {0,1}
@attribute x2 {0,1}
@attribute x3 {0,1}
@attribute z1 {0,1}
@attribute z2 {0,1}
@attribute z3 {0,1}
@attribute z4 {0,1}
@attribute z5 {0,1}
@attribute z6 numeric
@attribute z7 {0,1}
@attribute z8 numeric
@attribute binaryClass {P,N}

@data
20122,2,0.408,1,1,0,0,0,0,0,0,9,1,-2,P
20125,2,0.451,1,0,0,0,0,0,0,0,12,1,-0.6,N
20126,2,1.524,1,0,0,0,0,0,0,0,7,1,-2.8,P
20128,2,1.114,1,0,0,0,0,0,0,0,7,0,0.3,P
20129,2,1.373,1,0,0,0,1,0,0,0,9,0,-1.3,P
20131,2,0.815,1,0,0,0,0,0,0,0,9,1,-2,N
20136,2,0.821,1,0,1,0,1,0,0,0,1,0,2.8,P
20139,2,1.365,1,0,1,1,0,0,0,0,8,0,-3.2,P
20140,2,0.692,1,0,1,1,0,0,1,0,8,1,1.5,P
20142,2,0.341,1,0,1,0,1,0,0,0,7,0,-3,P
20149,2,0.821,1,0,1,1,0,0,0,0,6,0,3.6,N
20151,1,1.223,1,0,0,1,0,0,0,0,8,1,-2.5,N
20154,2,0.909,1,0,0,1,0,1,0,0,4,0,-1.9,N
20166,2,0.632,1,0,0,0,0,0,1,0,7,0,1.2,N
20169,2,2.076,1,0,1,0,0,0,1,0,11,1,2.6,P
20172,1,0.821,1,0,1,0,0,0,0,0,6,0,2,P
20173,1,2.463,1,0,1,0,0,0,0,0,7,0,2.3,P
20175,2,1.024,1,1,0,0,0,0,0,0,9,0,-2.9,N
20177,2,0.909,1,1,0,0,1,0,0,0,5,0,-1.6,N
20179,2,0.909,1,1,0,0,0,0,0,0,11,0,-2.1,N
20181,2,1.105,1,1,0,0,0,0,1,0,9,1,1.1,P
20182,1,1.365,1,1,0,1,0,0,0,0,8,0,-2.7,P
20185,2,0.683,1,0,0,0,1,0,0,0,9,0,-2.6,N
20186,2,0.683,1,0,0,0,0,0,0,0,10,0,-2.6,P
20187,1,0.914,1,1,0,0,0,0,0,0,7,1,-3.2,P
20188,2,0.815,1,0,1,0,0,0,1,0,10,1,-2.1,N
20190,1,0.451,1,1,0,0,0,0,0,0,7,1,-1,N
20191,2,1.616,1,0,0,0,1,0,0,0,4,1,0.1,P
20192,2,1.078,1,0,1,0,0,0,0,0,9,1,-0.2,P
20193,2,0.341,1,1,0,0,1,0,0,0,4,0,-2.9,P
20195,2,2.076,1,0,1,0,0,0,0,0,8,1,1.7,P
20198,1,1.896,1,0,1,0,0,0,0,0,11,0,1.1,P
20200,0,0.815,1,1,0,0,1,0,0,0,4,1,-1.8,P
20204,2,1.024,1,0,1,0,0,0,0,0,8,0,-3.1,P
20205,0,1.219,1,1,0,0,1,0,0,0,9,1,-2.8,N
20206,2,0.815,1,1,0,0,0,0,0,0,12,1,-1.9,N
20207,1,0.341,1,0,0,1,0,0,1,0,8,0,-2.6,N
20208,2,0.683,1,0,1,1,0,0,1,0,7,0,-2.6,N
20212,2,0.692,1,0,1,0,0,0,0,0,9,1,2.9,P
20220,2,1.658,1,1,0,1,0,0,0,0,1,1,0.9,N
20222,2,1.364,1,1,0,0,1,0,0,0,10,0,-2.2,P
20224,2,0.901,1,0,0,1,0,0,1,0,6,1,-1,N
20225,1,0.915,1,0,1,1,0,0,0,0,10,0,-0.8,P
20227,2,0.451,1,0,0,1,0,0,1,0,7,1,-1.1,N
20230,2,1.264,1,0,1,1,0,0,1,0,1,0,1,N
20231,0,1.078,1,0,0,1,1,0,0,0,7,1,-0.3,N
20232,2,0.915,1,0,1,1,0,0,0,0,12,0,-1.3,N
20233,2,0.455,1,0,0,1,0,0,0,0,9,0,-1.9,N
20234,2,1.384,1,0,1,0,0,0,1,0,0,1,2.6,N
20235,1,0.915,1,0,0,0,1,0,0,0,6,0,-1.4,P
20238,2,0.915,1,1,0,0,1,0,0,0,8,0,-1.1,P
20239,2,0.815,1,0,0,0,1,0,0,0,6,1,-2.3,N
20241,2,1.642,1,0,1,0,0,0,0,0,6,0,1.5,P
20248,2,2.694,1,1,0,1,0,0,0,0,0,1,0.4,P
20251,2,0.632,1,0,1,1,1,0,0,0,5,0,0.8,P
20254,1,0.815,1,1,0,1,0,0,1,0,9,1,-2,N
20257,2,0.901,1,1,0,0,0,0,0,0,6,1,-0.9,N
20262,2,1.219,1,0,0,0,0,0,0,0,5,1,-3.2,P
20264,2,0.915,1,0,0,0,0,0,1,0,8,0,-1.4,N
20265,1,2.784,1,0,1,1,0,0,0,0,10,0,0,P
20266,2,0.455,1,0,1,1,1,0,0,0,8,0,-2.1,N
20268,0,0.408,1,1,0,0,1,0,0,0,4,1,-2,P
20271,2,0.539,1,0,0,0,0,0,0,0,5,1,0.2,P
20272,2,0.901,1,0,0,1,0,0,0,0,10,1,-1.3,P
20274,2,0.901,1,0,0,1,1,0,0,0,11,1,-1.3,P
20278,1,0.815,1,1,0,0,0,0,1,0,10,1,-2.1,N
20279,2,1.264,1,0,1,0,0,0,0,0,10,0,0.7,P
20282,2,2.227,1,0,1,0,0,0,1,0,6,0,0.4,P
20283,1,0.815,1,1,0,0,0,0,1,0,6,1,-2.4,P
20285,2,1.352,1,1,0,0,1,0,0,0,10,1,-0.7,P
20287,2,0.557,1,1,0,0,0,0,0,0,8,0,-0.1,N
20288,2,1.524,1,0,0,1,0,0,0,0,8,1,-2.8,N
20291,2,0.557,1,1,0,0,0,0,1,0,4,0,-0.1,P
20297,2,0.683,1,1,0,0,1,0,0,0,12,0,-3,P
20300,2,1.352,1,0,1,0,1,0,0,0,2,1,-1.5,P
20301,2,0.815,1,0,0,0,0,0,0,0,10,1,-2.4,N
20307,1,1.364,1,0,1,1,0,0,0,0,1,0,-2.5,P
20309,1,1.373,1,0,0,1,0,0,0,0,9,0,-1.5,N
20315,1,0.821,1,0,1,0,0,0,0,0,4,0,4.5,P
20316,2,1.616,1,1,0,0,1,0,0,0,3,1,0,P
20320,1,0.458,1,1,0,0,0,0,0,0,11,0,-0.7,P
20323,1,2.211,1,1,0,0,0,0,1,0,10,1,0.5,P
20325,2,0.915,1,0,1,0,0,0,0,0,7,0,-1.2,N
20326,2,0.914,1,1,0,0,1,0,0,0,11,1,-2.9,P
20331,1,0.451,1,0,0,0,0,0,0,0,10,1,-0.7,P
20332,2,0.915,1,1,0,0,0,0,0,0,9,0,-0.6,P
20336,1,1.223,1,0,0,0,0,0,0,0,10,1,-2.4,N
20337,2,1.896,1,0,0,0,1,0,0,0,9,0,0.7,P
20338,2,1.365,1,1,0,0,0,0,0,0,8,0,-2.8,N
20339,2,1.105,1,1,0,0,0,0,0,0,11,1,0.5,N
20342,2,1.384,1,0,0,0,0,0,1,0,7,1,1.8,P
20343,2,0.692,1,0,1,0,0,0,1,0,7,1,3.6,N
20345,2,0.909,1,0,0,1,1,0,0,0,11,0,-1.7,P
20347,2,0.909,1,0,0,0,0,0,0,0,7,0,-2.1,P
20349,2,1.373,1,0,1,0,0,0,0,0,12,0,-0.6,P
20351,1,0.815,1,1,0,0,0,0,0,0,10,1,-2,N
20355,2,0.901,1,0,0,1,1,0,0,0,10,1,-1.1,N
20358,2,1.105,1,0,0,1,0,0,0,0,8,1,1.4,N
20360,0,1.829,1,0,1,0,1,0,0,0,5,1,-2.7,N
20361,2,0.341,1,0,1,0,0,1,0,0,9,0,-3,P
20362,2,2.274,1,0,0,0,0,0,0,0,8,0,-1.9,N
20367,2,1.819,1,1,0,0,0,0,0,0,10,0,-2.3,N
20370,2,1.264,1,1,0,0,0,0,0,0,6,0,1,P
20371,2,1.024,1,0,1,0,0,0,0,0,5,0,-2.9,N
20375,0,1.105,1,0,0,1,1,0,0,0,5,1,0.8,P
20380,2,1.024,1,0,0,1,1,0,0,0,3,0,-3,P
20381,1,1.105,1,0,0,1,0,0,1,0,7,1,1.3,N
20383,2,0.915,1,0,0,1,1,0,0,0,9,0,-1.1,N
20385,1,0.901,1,0,0,1,0,0,1,1,7,1,-1,N
20386,2,1.67,1,1,0,0,1,0,0,0,4,0,0.3,P
20387,1,0.915,1,0,0,0,1,0,0,0,8,0,-1.4,N
20389,2,1.384,1,0,1,0,0,0,1,0,6,1,2.1,P
20390,2,1.658,1,1,0,0,0,0,1,0,6,1,1.1,P
20391,2,1.384,1,0,1,0,0,0,1,0,6,1,1.9,N
20408,2,1.114,1,1,0,0,0,0,0,0,12,0,-0.5,P
20410,2,0.455,1,0,0,0,1,0,0,0,3,0,-2.1,P
20414,2,1.219,1,1,0,0,0,0,0,0,8,1,-2.9,N
20419,2,1.642,1,0,1,0,0,0,0,0,6,0,1.5,P
20420,2,0.915,1,1,0,0,0,0,1,0,6,0,-1,P
20425,2,1.078,1,0,0,1,0,0,0,0,7,1,0,N
20426,0,0.815,1,1,0,0,1,0,0,0,10,1,-1.9,P
20427,1,0.408,1,1,0,1,0,0,0,0,10,1,-1.8,N
20428,2,0.632,1,1,0,0,0,0,1,0,8,0,1.2,P
20429,2,1.365,1,1,0,0,0,0,0,0,10,0,-2.6,P
20430,2,0.909,1,0,1,0,1,0,0,0,10,0,-2.2,P
20434,2,0.455,1,1,0,1,1,0,0,0,8,0,-2,P
20435,1,2.227,1,0,1,0,1,0,0,0,2,0,0,P
20437,2,0.408,1,1,0,0,0,0,1,0,7,1,-2.3,N
20440,2,0.815,1,1,0,0,1,0,0,0,8,1,-2.3,N
20443,2,0.557,1,0,1,1,0,0,1,0,6,0,-0.1,N
20445,2,0.455,1,0,0,1,0,0,0,0,10,0,-2.4,N
20446,2,1.642,1,0,1,0,0,0,0,0,4,0,2.5,P
20447,2,0.909,1,0,0,0,0,0,0,0,7,0,-2,N
20452,2,0.815,1,0,0,1,0,0,0,0,10,1,-2.2,N
20453,2,0.61,1,1,0,0,0,0,0,0,7,1,-3.2,P
20460,1,1.078,1,1,0,1,0,0,0,0,10,1,-0.4,N
20463,2,0.341,1,0,0,1,0,0,0,0,10,0,-2.7,P
20468,2,1.373,1,0,0,0,1,0,0,0,6,0,-1.4,P
20470,2,0.821,1,0,1,0,0,0,0,0,9,0,2.5,N
20471,2,0.557,1,0,0,0,0,0,0,0,0,0,0.2,P
20473,2,0.539,1,0,1,0,0,0,0,0,8,1,0.2,P
20475,2,1.658,1,1,0,0,1,0,0,0,7,1,0.6,N
20477,1,0.458,1,0,1,0,0,1,0,0,8,0,-1.5,P
20478,1,0.821,1,0,1,0,0,0,1,0,9,0,2.4,P
20479,2,1.078,1,0,0,0,1,0,0,0,1,1,0,P
20484,2,0.815,1,1,0,0,0,0,1,0,11,1,-1.6,P
20486,2,1.024,1,1,0,0,1,0,0,0,8,0,-3.2,P
20487,2,0.61,1,1,0,0,1,0,0,0,8,1,-2.9,P
20490,1,1.223,1,0,0,0,0,0,0,0,10,1,-1.7,P
20493,1,1.658,1,0,0,0,0,0,1,0,10,1,0.6,P
20494,2,0.915,1,1,0,0,1,0,0,0,6,0,-1,N
20495,1,1.364,1,1,0,0,0,0,0,0,7,0,-1.9,P
20498,2,1.642,1,0,1,0,0,0,0,0,8,0,2.3,P
20509,1,0.909,1,0,0,0,0,0,0,0,7,0,-1.7,N
20510,2,0.901,1,1,0,0,0,1,0,0,5,1,-0.7,P
20515,2,1.105,1,1,0,0,0,0,0,0,8,1,0.7,N
20517,2,1.658,1,0,0,0,0,0,1,0,8,1,0.7,N
20524,2,0.408,1,1,0,1,0,0,0,0,6,1,-2.3,N
20526,2,0.909,1,0,0,1,0,1,0,0,10,0,-2.4,P
20529,2,0.915,1,0,0,1,1,0,0,0,10,0,-0.8,P
20535,1,1.105,1,0,0,1,0,0,0,0,10,1,0.6,N
20536,2,0.815,1,0,0,1,0,1,0,0,6,1,-1.7,N
20538,2,0.455,1,1,0,1,0,0,0,0,8,0,-1.6,N
20545,2,0.815,1,1,0,0,0,0,0,0,9,1,-1.6,N
20548,1,1.384,1,0,1,0,1,0,0,0,6,1,2.7,P
20550,0,1.352,1,0,0,0,1,0,0,0,6,1,-1.1,N
20551,0,0.914,1,1,0,0,1,0,0,0,9,1,-3.1,P
20552,2,0.408,1,0,0,1,0,0,0,0,7,1,-2.2,N
20553,0,0.909,1,0,0,1,0,0,0,0,9,0,-2,N
20554,1,0.683,1,0,1,1,0,0,0,0,11,0,-3.2,P
20557,2,0.455,1,0,0,1,0,0,0,0,12,0,-1.8,N
20561,2,0.408,1,0,0,1,0,0,1,0,4,1,-2,P
20562,2,0.821,1,1,0,1,1,0,0,0,6,0,2.8,P
20564,1,0.408,1,1,0,0,1,0,0,0,10,1,-2,N
20565,1,0.909,1,1,0,0,0,0,0,0,10,0,-2.1,N
20567,2,1.223,1,1,0,0,0,0,0,0,10,1,-1.7,N
20569,2,0.901,1,0,1,0,0,0,0,0,9,1,-0.7,P
20571,2,2.274,1,0,0,0,0,0,0,0,11,0,-2,N
20574,1,0.821,1,0,1,1,0,0,0,0,9,0,1.9,P
20576,2,0.815,1,1,0,0,1,0,0,0,5,1,-2.1,P
20581,1,0.455,1,0,1,0,0,0,0,0,12,0,-1.7,P
20583,0,0.305,1,0,0,0,1,0,0,0,7,1,-2.6,P
20584,0,1.365,1,0,0,0,0,0,0,0,3,0,-3.1,P
20590,2,0.455,1,1,0,0,1,0,0,0,5,0,-1.7,P
20592,2,0.815,1,1,0,0,0,0,0,0,9,1,-1.7,P
20594,2,1.105,1,0,1,0,1,0,0,0,10,1,0.7,P
20596,1,0.909,1,0,0,1,0,0,1,0,10,0,-1.7,N
20597,1,0.683,1,0,0,0,0,0,0,0,10,0,-2.6,N
20601,0,1.364,1,1,0,0,1,0,0,0,8,0,-1.8,P
20602,1,1.264,1,0,1,0,0,0,0,0,10,0,1.4,P
20603,1,0.305,1,1,0,0,0,0,0,0,10,1,-2.8,N
20605,2,0.815,1,1,0,0,1,0,0,0,10,1,-2.1,N
20606,2,0.557,1,0,0,0,1,0,0,0,4,0,0.4,N
20607,2,0.815,1,0,1,1,0,0,0,0,9,1,-2,N
20616,1,1.024,1,0,0,1,0,0,0,0,9,0,-2.8,N
20618,2,1.63,1,1,0,1,1,0,0,0,5,1,-1.9,N
20619,2,0.683,1,0,1,0,1,0,0,0,1,0,-2.7,P
20627,2,0.909,1,0,0,0,0,0,0,0,7,0,-1.7,N
20629,2,0.915,1,0,1,0,0,0,1,0,9,0,-0.6,N
20637,2,0.305,1,0,1,0,0,0,0,0,5,1,-2.9,P
20638,2,1.642,1,0,1,0,0,0,0,0,5,0,3,P
20639,2,0.455,1,1,0,0,1,0,0,0,9,0,-1.6,P
20640,2,0.901,1,1,0,0,0,0,0,0,8,1,-1.1,P
20641,2,0.692,1,0,1,0,0,0,1,0,6,1,2,N
20644,2,1.078,1,1,0,0,0,0,1,0,4,1,-0.4,P
20645,2,0.815,1,1,0,0,0,0,1,0,7,1,-1.6,P
20646,1,0.557,1,1,0,0,1,0,0,0,7,0,-0.2,P
20647,1,0.821,1,0,1,0,0,0,1,0,7,0,2.5,P
20649,2,0.61,1,0,0,0,1,0,0,0,8,1,-2.7,P
20650,2,1.642,1,0,1,0,0,0,1,0,5,0,2.1,P
20651,2,0.909,1,0,0,0,0,0,1,0,5,0,-2.4,N
20655,1,1.264,1,1,0,0,0,0,0,0,10,0,1.3,P
20656,1,2.227,1,0,0,0,0,0,0,0,10,0,-0.4,N
20658,2,1.524,1,1,0,0,1,0,0,0,9,1,-2.6,N
20661,2,1.642,1,0,1,0,0,0,0,0,7,0,2,N
20664,2,1.63,1,0,0,0,1,0,0,0,10,1,-2.3,N
20666,2,1.373,1,1,0,1,1,0,0,0,6,0,-0.7,N
20669,1,0.915,1,0,0,1,0,0,0,0,11,0,-1.3,N
20670,1,1.223,1,0,0,1,1,0,0,0,9,1,-1.7,P
20671,1,0.909,1,1,0,0,0,0,0,0,3,0,-2.1,N
20676,2,0.909,1,1,0,0,1,0,0,0,8,0,-1.8,N
20678,2,1.67,1,0,1,0,1,0,0,0,5,0,-0.2,N
20679,2,1.219,1,1,0,0,1,0,0,0,8,1,-3,N
20683,2,0.821,1,0,1,0,0,0,0,0,5,0,1.8,P
20686,1,0.901,1,0,1,0,0,0,0,0,9,1,-1.2,N
20687,1,0.632,1,0,0,1,0,0,1,0,10,0,0.6,N
20688,2,1.105,1,1,0,0,1,0,0,0,4,1,0.5,P
20689,1,0.915,1,0,1,1,0,0,0,0,10,0,-1.5,P
20691,1,0.915,1,0,0,1,0,0,1,0,5,0,-0.9,N
20698,1,1.384,1,0,1,0,0,0,1,0,8,1,1.9,N
20699,2,1.707,1,0,0,1,0,0,0,0,7,0,-2.9,P
20704,2,1.223,1,1,0,1,0,0,0,0,8,1,-2.2,N
20708,2,1.264,1,0,1,1,1,0,0,0,6,0,1.4,P
20713,2,1.219,1,1,0,0,0,0,0,0,7,1,-3.1,P
20714,2,0.683,1,0,0,0,0,0,0,0,8,0,-2.7,N
20715,2,2.529,1,0,1,0,0,0,1,0,8,0,0.6,P
20717,1,0.909,1,1,0,0,0,0,0,0,6,0,-2.1,P
20720,2,0.632,1,1,0,0,0,0,1,0,7,0,1,P
20721,2,0.909,1,0,1,0,0,0,0,0,6,0,-1.8,P
20723,0,0.458,1,1,0,1,1,0,0,0,9,0,-1.2,N
20724,1,0.557,1,1,0,0,0,0,0,0,10,0,0.3,P
20728,1,1.373,1,1,0,0,0,0,0,0,8,0,-1.5,N
20731,2,0.553,1,0,0,0,0,0,0,0,9,1,1.2,N
20732,2,1.642,1,0,1,1,0,0,1,0,7,0,2.2,P
20734,2,2.694,1,0,0,0,1,0,0,0,5,1,0,P
20736,2,1.67,1,1,0,0,0,0,0,0,9,0,-0.4,N
20741,0,0.632,1,1,0,0,1,0,0,0,1,0,0.9,N
20742,1,0.909,1,0,1,0,0,0,1,0,6,0,-2,N
20743,2,0.553,1,1,0,0,1,0,0,0,5,1,1,N
20744,1,1.364,1,0,0,0,0,0,0,0,5,0,-1.6,N
20746,2,0.451,1,1,0,0,0,0,0,0,7,1,-0.6,P
20747,0,0.901,1,0,0,0,0,0,0,0,2,1,-0.8,P
20751,2,0.915,1,1,0,0,0,0,0,0,8,0,-0.6,P
20752,2,1.078,1,0,0,0,1,0,0,0,6,1,-0.3,N
20754,2,1.223,1,1,0,1,0,1,0,0,11,1,-2.2,P
20755,2,0.821,1,0,1,1,0,0,0,0,9,0,1.9,P
20756,2,0.915,1,0,0,1,0,0,0,0,8,0,-1.3,N
20757,0,0.915,1,0,0,1,1,0,0,0,5,0,-1.1,P
20759,2,0.915,1,0,0,0,0,0,1,0,7,0,-1.3,N
20762,2,1.642,1,0,1,0,1,0,0,0,7,0,1.5,P
20764,2,0.909,1,0,1,0,0,0,0,0,10,0,-2,P
20765,2,1.223,1,1,0,0,0,0,0,0,7,1,-2.5,N
20775,1,1.365,1,0,0,1,0,0,0,0,7,0,-2.8,P
20779,2,0.408,1,0,0,1,1,0,0,0,9,1,-1.9,P
20781,2,1.264,1,0,0,0,0,0,1,0,12,0,0.8,N
20782,2,1.114,1,1,0,0,0,0,1,0,8,0,0.2,N
20787,2,1.384,1,0,1,0,0,0,0,0,6,1,2.1,N
20788,1,1.373,1,1,0,0,1,0,0,0,1,0,-1.1,P
20789,1,0.901,1,0,0,0,0,0,0,0,4,1,-0.7,N
20792,2,0.915,1,1,0,0,0,0,0,0,7,0,-1.2,P
20793,2,1.078,1,0,0,0,0,1,0,0,7,1,-0.3,P
20794,2,2.038,1,1,0,0,1,0,0,0,9,1,-2,P
20796,2,0.901,1,0,0,0,0,0,1,1,10,1,-1.4,P
20799,2,0.408,1,1,0,0,0,0,0,0,6,1,-2.5,P
20800,2,1.114,1,0,1,0,1,0,0,0,3,0,0.1,P
20802,1,0.909,1,1,0,0,0,0,0,0,2,0,-2.1,P
20803,1,3.285,1,0,1,0,1,0,0,0,10,0,1.6,P
20804,2,1.264,1,0,1,0,1,0,0,0,8,0,0.5,P
20813,0,0.901,1,1,0,0,0,0,1,0,8,1,-1.5,P
20816,0,0.455,1,1,0,0,1,0,0,0,7,0,-2.4,P
20818,2,0.909,1,0,0,1,1,0,0,0,10,0,-2.1,N
20822,2,0.455,1,0,0,1,0,0,1,0,7,0,-2,N
20824,2,1.105,1,0,1,0,0,0,0,0,10,1,1.4,P
20825,2,0.557,1,0,0,0,1,0,0,0,5,0,-0.4,P
20827,2,0.821,1,0,0,0,1,0,0,0,3,0,2.9,P
20829,2,0.901,1,1,0,0,0,0,0,0,6,1,-1.1,P
20833,2,0.683,1,1,0,0,0,0,0,0,12,0,-3.1,P
20836,2,1.67,1,1,0,0,0,0,0,0,2,0,-0.1,N
20839,2,1.078,1,0,0,1,0,0,0,0,7,1,-0.3,N
20841,1,0.632,1,0,0,1,0,0,0,0,10,0,1.3,P
20842,2,0.692,1,0,1,1,0,0,1,0,1,1,2,P
20844,2,0.821,1,0,1,0,1,0,0,0,1,0,2.1,P
20845,2,1.264,1,0,1,0,1,0,0,0,5,0,1.1,N
20849,2,1.264,1,0,0,1,1,0,0,0,7,0,0.5,P
20851,2,1.642,1,0,0,1,0,0,0,0,10,0,1.8,P
20852,2,0.815,1,1,0,0,0,0,0,0,4,1,-1.6,N
20855,1,1.223,1,1,0,0,0,0,0,0,9,1,-2.3,N
20856,2,0.455,1,1,0,0,0,0,0,0,10,0,-2.4,N
20857,2,1.223,1,1,0,0,0,0,1,0,9,1,-2.5,P
20858,2,0.61,1,0,1,0,0,0,0,0,6,1,-2.7,P
20860,2,1.105,1,1,0,0,0,0,0,0,12,1,1.4,N
20862,2,0.901,1,0,0,1,0,0,0,0,8,1,-1.4,N
20864,2,0.901,1,1,0,1,1,0,0,0,1,1,-1.1,P
20866,2,0.909,1,0,0,1,1,0,0,0,10,0,-2.3,N
20867,2,0.909,1,0,0,1,0,0,1,0,11,0,-1.9,P
20869,1,1.105,1,1,0,0,0,0,0,0,5,1,1.2,P
20870,1,0.683,1,0,0,0,0,0,0,0,9,0,-2.6,P
20871,1,0.915,1,1,0,0,0,0,1,1,5,0,-1.2,N
20872,1,1.264,1,0,0,0,0,0,0,0,10,0,0.8,N
20873,1,3.341,1,1,0,0,0,0,0,0,8,0,-0.2,P
20877,2,0.914,1,1,0,0,1,0,0,0,11,1,-2.8,P
20881,1,1.105,1,1,0,1,0,0,1,0,10,1,1.1,P
20882,2,1.364,1,1,0,1,1,0,0,0,4,0,-2.3,P
20884,1,0.909,1,0,0,1,0,0,1,1,10,0,-1.6,P
20891,1,1.078,1,0,0,0,0,0,1,1,10,1,0.2,N
20892,2,0.458,1,1,0,0,1,0,0,0,5,0,-1.4,N
20893,0,1.658,1,1,0,1,1,0,0,0,1,1,1.3,P
20898,1,0.305,1,1,0,0,0,1,0,0,8,1,-2.9,P
20901,2,1.67,1,1,0,0,0,0,1,0,9,0,-0.1,P
20904,2,0.821,1,0,1,0,0,0,0,0,2,0,3.5,P
20905,2,1.078,1,1,0,0,0,0,0,0,3,1,-0.4,P
20907,2,1.264,1,1,0,0,1,0,0,0,6,0,0.9,N
20910,1,1.802,1,1,0,0,0,0,0,0,7,1,-0.9,N
20911,2,0.451,1,1,0,1,0,0,0,0,7,1,-0.7,N
20914,1,1.63,1,0,1,0,0,0,1,1,6,1,-2.5,P
20915,2,0.683,1,0,0,1,1,0,0,0,4,0,-2.7,N
20917,1,1.365,1,0,1,0,0,0,0,0,5,0,-2.6,N
20918,2,0.901,1,1,0,0,1,0,0,0,11,1,-0.9,P
20921,2,0.901,1,0,0,0,0,0,0,0,9,1,-1.4,N
20927,2,1.264,1,0,1,1,0,0,1,0,4,0,1.2,N
20928,2,0.915,1,0,1,1,1,0,0,0,10,0,-1.3,N
20934,0,0.683,1,0,0,1,1,0,0,0,1,0,-3,P
20940,2,1.642,1,0,1,0,1,0,0,0,7,0,1.9,P
20942,2,0.915,1,0,0,0,0,1,0,0,11,0,-1.1,N
20946,2,0.915,1,0,0,0,0,0,0,0,8,0,-0.9,N
20950,2,0.815,1,1,0,0,1,0,0,0,9,1,-2.2,P
20953,2,1.831,1,0,1,0,0,0,1,0,10,0,-0.8,N
20955,2,0.458,1,0,1,0,0,1,0,0,10,0,-1.1,N
20957,2,1.616,1,1,0,0,0,0,1,0,8,1,0,P
20962,1,1.642,1,0,1,0,0,0,0,0,11,0,1.5,N
20966,2,1.373,1,1,0,0,0,0,1,0,10,0,-0.9,N
20967,2,1.024,1,1,0,0,0,0,0,0,8,0,-3.1,P
20969,2,1.352,1,1,0,0,0,0,0,0,9,1,-1.5,N
20981,2,0.915,1,0,1,1,0,0,0,0,10,0,-0.9,P
20982,2,1.024,1,1,0,0,1,0,0,0,9,0,-2.6,P
20984,2,0.914,1,1,0,0,1,0,0,0,8,1,-2.7,P
20988,1,1.219,1,1,0,0,0,0,0,0,10,1,-3.2,N
20990,2,0.901,1,0,0,0,0,0,1,0,9,1,-1.4,N
20991,1,0.455,1,1,0,0,0,0,0,0,3,0,-1.7,N
20993,2,0.408,1,0,0,0,1,0,0,0,7,1,-2.2,P
20994,1,1.024,1,1,0,0,1,0,0,0,9,0,-3.1,P
20995,2,0.909,1,0,0,1,0,0,0,0,10,0,-2.3,N
20996,2,0.901,1,0,0,0,1,0,0,0,7,1,-0.8,P
20998,2,0.455,1,0,0,0,1,0,0,0,7,0,-1.6,P
21001,1,1.114,1,0,0,1,0,0,0,0,7,0,0,P
21002,2,0.632,1,0,1,1,0,0,0,0,9,0,1.4,N
21005,1,0.61,1,0,0,1,0,0,0,0,12,1,-2.6,N
21008,2,0.539,1,0,0,1,0,0,0,0,7,1,0,P
21010,2,1.707,1,1,0,0,0,0,0,0,8,0,-2.7,N
21011,2,0.815,1,1,0,0,0,0,0,0,10,1,-2.1,P
21012,2,0.451,1,1,0,0,0,0,0,0,10,1,-1.5,P
21014,1,1.642,1,0,1,0,0,0,1,0,8,0,1.7,P
21015,2,0.683,1,1,0,0,0,0,1,0,5,0,-2.6,N
21024,2,1.264,1,0,1,0,0,0,0,0,6,0,1.2,P
21025,2,0.815,1,1,0,0,0,0,1,1,4,1,-2.2,N
21028,2,0.909,1,0,0,0,0,0,0,0,11,0,-2.1,P
21031,1,0.815,1,1,0,1,0,0,0,0,7,1,-2.1,P
21037,0,0.305,1,0,0,0,1,0,0,0,3,1,-2.6,P
21040,2,1.114,1,0,0,1,0,0,0,0,10,0,0.4,P
21047,2,0.455,1,1,0,0,0,0,0,0,9,0,-1.7,N
21048,2,1.219,1,0,1,0,0,0,0,0,5,1,-3.1,P
21052,2,0.539,1,0,0,0,0,1,0,0,4,1,-0.2,P
21054,2,0.915,1,1,0,0,0,0,1,0,10,0,-1.2,P
21055,2,1.384,1,1,0,0,1,0,0,0,2,1,2.7,P
21058,2,1.105,1,1,0,0,1,0,0,0,8,1,0.7,N
21063,0,0.901,1,0,0,1,1,0,0,0,9,1,-1.2,P
21071,2,1.105,1,0,1,0,0,0,1,0,8,1,1.2,P
21073,1,0.815,1,0,0,1,1,0,0,0,9,1,-1.6,N
21077,2,0.455,1,1,0,1,0,0,0,0,10,0,-2.4,N
21079,2,0.455,1,0,0,1,1,0,0,0,7,0,-2,N
21090,2,1.219,1,0,0,0,0,0,0,0,8,1,-2.6,N
21092,2,0.557,1,1,0,0,1,0,0,0,6,0,0.2,P
21094,2,0.451,1,1,0,0,0,0,0,0,10,1,-1.5,N
21095,2,0.909,1,1,0,0,0,0,1,0,9,0,-2,N
21096,2,0.901,1,1,0,0,1,0,0,0,6,1,-1,P
21100,2,0.692,1,0,1,0,0,0,0,0,5,1,1.5,N
21109,1,2.048,1,0,1,1,0,1,0,0,2,0,-3,P
21111,1,1.67,1,1,0,0,0,0,0,0,8,0,0.2,P
21112,2,1.642,1,0,1,0,1,0,0,0,2,0,1.7,P
